company,title,location,repository,category,salary,age,url
Fidelity Investments,July 2027 - Leap Software Engineer,"Westlake, TX +2",2027-SWE-College-Jobs,Other,,19d,https://fmr.wd1.myworkdayjobs.com/en-US/targeted/job/Westlake-TX/July-2027---Leap-Software-Engineer_2133877
Book of the Month,Associate Software Engineer - Frontend,"New York City, NY",2027-SWE-College-Jobs,Other,"$80,000 - $100,000",20d,http://bookofthemonth.applytojob.com/apply/ByZkWONsJH/Associate-Software-Engineer-Frontend
Bristol Myers Squibb,Veeva CRM Admin/Developer - Field Enablement,USA,2027-SWE-College-Jobs,Other,"$65,790 - $79,722",20d,https://bristolmyerssquibb.wd5.myworkdayjobs.com/en-US/bms/job/Princeton---NJ---US/Veeva-CRM-Admin-Developer---Field-Enablement_R1605331
ICF,Computer Scientist / Software Developer - Junior - Security Clearance Required,"Adelphi, MD",2027-SWE-College-Jobs,Other,"$81,499.00 - $138,549.00",20d,https://icf.wd5.myworkdayjobs.com/en-US/icfexternal_career_site/job/Adelphi-MD/Computer-Scientist---Software-Developer--Junior---Security-Clearance-Required_R2600165
ICF,Appian Developer- Remote,"Reston, VA",2027-SWE-College-Jobs,Other,"$81,499.00 - $138,549.00",20d,https://icf.wd5.myworkdayjobs.com/en-US/icfexternal_career_site/job/Reston-VA/Appian-Developer--Remote_R2501916-1
MRI Software,Account Manager - Occupier Software Solutions,"Cleveland, OH",2027-SWE-College-Jobs,Other,,20d,https://mrisoftware.wd501.myworkdayjobs.com/en-US/external_careersite/job/Cleveland-Ohio-Office/Account-Manager---Occupier-Software-Solutions_R-109192
Amentum,Software Developer,"Dahlgren, VA",2027-SWE-College-Jobs,Other,"$80,000 - $110,000",21d,https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/Software-Developer_R0168140
Axos Bank,JBATA- Application Developer,"San Diego, CA",2027-SWE-College-Jobs,Other,$30.00 - $30.00,21d,https://axos.wd5.myworkdayjobs.com/en-US/axos/job/HQ---San-Diego-CA/JBATA--Application-Developer_JR4464
Blend,Software Engineer - AI Native - Full Stack,"Raleigh, NC",2027-SWE-College-Jobs,Other,"$92,000 - $109,000",21d,https://job-boards.greenhouse.io/blend/jobs/6141420004
Guidehouse,DevSecOps Cloud Engineer,"Remote - San Antonio, TX",2027-SWE-College-Jobs,Other,"$46,000.00 - $76,000.00",21d,https://guidehouse.wd1.myworkdayjobs.com/en-US/external/job/US---TX-San-Antonio/DevSecOps-Cloud-Engineer_42321
Northrop Grumman,Associate Software Engineer,"Rolling Meadows, IL",2027-SWE-College-Jobs,Other,"$72,700.00 - $109,100.00",21d,https://ngc.wd1.myworkdayjobs.com/en-US/northrop_grumman_external_site/job/United-States-Illinois-Rolling-Meadows/Associate-Software-Engineer_R10245470
American Association for Cancer Research,Junior Salesforce Developer,"Philadelphia, PA",2027-SWE-College-Jobs,Other,,22d,https://careers-aacr.icims.com/jobs/1787/junior-salesforce-developer/job
SharkNinja,Associate Product Developer - Ninja APAC,"Needham, MA",2027-SWE-College-Jobs,Other,"$56,300 - $80,000   USD",22d,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4703760006
SharkNinja,Associate Product Developer - Indoor Heated,"Needham, MA",2027-SWE-College-Jobs,Other,"$56,300 - $75,000   USD",22d,https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4702969006
Valsoft Corporation,Software Support Specialist,USA,2027-SWE-College-Jobs,Other,"$65,000 - $75,000 USD",22d,https://apply.workable.com/valsoft-corp/j/26C53130AE/
Avanade,Junior DevOps Engineer,"Cincinnati, OH",2027-SWE-College-Jobs,Other,"$76,000 - $110,200",23d,https://accenture.wd103.myworkdayjobs.com/en-US/avanadecareers/job/Cincinnati-4th-Street-Corp/Junior-DevOps-Engineer_R00332498
Swift,Software Engineer - Hybrid,"Manassas, VA",2027-SWE-College-Jobs,Other,"$82,361.00 (Est.)",23d,https://swift.wd3.myworkdayjobs.com/en-US/join-swift/job/Manassas-United-States/Software-Engineer_2026-15645-1
Ace IT Careers,QA Software Tester - Entry Level,"Atlanta, GA +5",2027-SWE-College-Jobs,Other,,26d,https://apply.workable.com/ace-it-careers-1/j/123BC500CB/
LMI Innovation,Integrating Firmware Engineer-Mesh,Remote - USA,2027-SWE-College-Jobs,Other,"$60,000 - $95,000",26d,https://careers-lmi.icims.com/jobs/14396/integrating-firmware-engineer-mesh/job
Penn State,Systems Administrator - Linux/Cloud,"Reston, VA",2027-SWE-College-Jobs,Other,"$74,760.00 - $123,480.00",26d,https://psu.wd1.myworkdayjobs.com/en-US/psu_staff/job/Reston-VA/Systems-Administrator--Linux-Cloud-_REQ_0000079324-2
Swift,Jr. Software Development Engineer in Test - SDET,"Manassas, VA",2027-SWE-College-Jobs,Other,"$82,361 (Est.)",26d,https://swift.wd3.myworkdayjobs.com/en-US/join-swift/job/Manassas-United-States/Jr-Software-Development-Engineer-in-Test--SDET-_2026-16183-1
Impact,Associate Software Engineer,"Santa Barbara, CA",2027-SWE-College-Jobs,Other,"$80,000.00 - $90,000.00",27d,https://job-boards.greenhouse.io/impact/jobs/8645964002
Curtiss-Wright,Associate Software Development Engineer,"Tewksbury, MA +1",2027-SWE-College-Jobs,Other,"$  74,100 - $95,000",28d,https://curtisswright.wd1.myworkdayjobs.com/en-US/cw_external_career_site/job/US-MA-Tewksbury-TCG/Associate-Software-Development-Engineer_JR12926-1
Re:Build Manufacturing,Software Engineer,"Framingham, MA",2027-SWE-College-Jobs,Other,,35d,https://job-boards.greenhouse.io/rebuildmanufacturing/jobs/4719210005
Motorola Solutions,Software Engineer II,"Schaumburg, IL",2027-SWE-College-Jobs,Other,"$73,800 - $107,600 USD",43d,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/careers/job/Schaumburg-IL/Software-Engineer-II_R66729
WHOOP,Android Engineer I,"Boston, MA",2027-SWE-College-Jobs,Other,"$105,000 - $145,000",44d,https://jobs.ashbyhq.com/whoop/2910a5f6-fb5e-4fe6-bb9a-24d6995d8173
Samsara,Software Engineer II,Remote - USA,2027-SWE-College-Jobs,Other,,48d,https://www.samsara.com/company/careers/roles/8036387?gh_jid=8036387
CarGurus,Software Development Engineer II - Developer Experience Architecture,"Boston, MA",2027-SWE-College-Jobs,Other,,50d,https://careers.cargurus.com/us/en/job/8050961?gh_jid=8050961
Motorola Solutions,Web Interface Software Engineer,"Los Angeles, CA",2027-SWE-College-Jobs,Other,$43.27 - $57.00 / hour,50d,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/careers/job/Los-Angeles-CA/Web-Interface-Software-Engineer_R66626
Northrop Grumman,SDS Associate / Embedded Software Engineer - 19013,"Roy, UT",2027-SWE-College-Jobs,Other,"$65,800.00 - $98,800.00",50d,https://ngc.wd1.myworkdayjobs.com/en-US/northrop_grumman_external_site/job/United-States-Utah-Roy/SDS-Associate---Embedded-Software-Engineer---19013-_R10239748
Relativity,Software Engineer,"Illinois, USA",2027-SWE-College-Jobs,Other,"$79,000 (Est.)",55d,https://kcura.wd1.myworkdayjobs.com/en-US/external_career_site/job/Illinois/Software-Engineer_26-0317
Klaviyo,Software Engineer II - Mobile Developer - Android/Kotlin - Mobile App Growth,"Boston, MA",2027-SWE-College-Jobs,Other,,56d,https://www.klaviyo.com/careers/jobs/7792539003?gh_jid=7792539003
Analog Devices,Associate Engineer: Embedded Audio Software,"San Jose, CA",2027-SWE-College-Jobs,Other,"$82,787 - $113,857",57d,https://analogdevices.wd1.myworkdayjobs.com/en-US/external/job/US-CA-San-Jose-Rio-Robles/Associate-Engineer--Embedded-Audio-Software_R263781
TJX,front end,"West Valley City, UT",2027-SWE-College-Jobs,Other,$14.50 to $15.00 per hour,60d,https://tjx.wd1.myworkdayjobs.com/en-US/tjx_external/job/West-Valley-City-UT-84120/front-end_REQ130082-1
Carnegie Mellon University,Systems Software Engineer - Computing Services,"Pittsburgh, PA",2027-SWE-College-Jobs,Other,,65d,https://cmu.wd115.myworkdayjobs.com/en-US/cmu/job/Pittsburgh-PA/Systems-Software-Engineer---Computing-Services_2024765
Ridgeline,Content Developer,"San Ramon, CA",2027-SWE-College-Jobs,Other,"$76,000 - $97,000",69d,https://boards.greenhouse.io/ridgeline/jobs/7784169003?gh_jid=7784169003
Civis Analytics,Software Engineer - Contract,"Remote - Chicago, IL +1",2027-SWE-College-Jobs,Other,"$90,000 (Est.)",71d,https://job-boards.greenhouse.io/civisanalytics/jobs/8021887
Murray Company Mechanical Contractors,Associate Programmer - Full Stack,"Cypress, CA",2027-SWE-College-Jobs,Other,"$75,000.00 - $95,000.00",72d,https://apply.workable.com/murray-company/j/C050614DCC/
ARSIEM,390 - Jr. Software Engineer,"Ft. Meade, MD",2027-SWE-College-Jobs,Other,"$103,000 - $115,000",78d,https://jobs.lever.co/arsiem/55fc1d5c-1a48-4386-a1e5-3ac54ca2dee7
Parsons,Software Engineer TS,"Centreville, VA",2027-SWE-College-Jobs,Other,"$63,600.00 - $111,300.00",79d,https://parsons.wd5.myworkdayjobs.com/en-US/search/job/US---VA-Centreville/Software-Engineer_R175644-1
Pariveda,Technical Software Consultant,"El Segundo, CA",2027-SWE-College-Jobs,Other,"$85,400 - $94,000",84d,https://jobs.ashbyhq.com/pariveda/dc6d0202-395c-42b0-b55e-0f95e3f49c40
Pariveda,Technical Software Consultant,"San Francisco, CA",2027-SWE-College-Jobs,Other,"$91,800 - $101,000",84d,https://jobs.ashbyhq.com/pariveda/d825ed65-edd8-4540-92c9-4c01f2b6a982
VivSoft Technologies,Software Engineer - Entry Level,"Herndon, VA",2027-SWE-College-Jobs,Other,"$70,000 - $85,000",92d,http://vivsofttechnologiesfa.applytojob.com/apply/QLa8RzmXAc/Software-Engineer-Entry-Level
Axos Bank,AVP - Frontend Outsystems Manager,"San Diego, CA +3",2027-SWE-College-Jobs,Other,"$110,000.00 - $140,000.00",96d,https://axos.wd5.myworkdayjobs.com/en-US/axos/job/San-Diego-CA/AVP--Frontend-Engineer_JR1041
IsI Enterprises,Junior Cloud Engineer - Hybrid,"Herndon, VA",2027-SWE-College-Jobs,Other,"$80,000 - $95,000",103d,http://isienterprises.applytojob.com/apply/MFGArI1zqR/Junior-Cloud-Engineer-Hybrid
Sonos,Junior Embedded Software Development Engineer,"Boston, MA",2027-SWE-College-Jobs,Other,"$93,000 (Est.)",105d,https://sonos.wd1.myworkdayjobs.com/en-US/sonos/job/Boston-MA/Junior-Embedded-Software-Development-Engineer_R2666
Relativity,Software Engineer,"Illinois, USA",2027-SWE-College-Jobs,Other,"$79,000 (Est.)",107d,https://kcura.wd1.myworkdayjobs.com/en-US/external_career_site/job/Illinois/Software-Engineer_26-0232
